x,y,z
0.008309674111298437,0.3242830078526068,-0.40692932441844176
-0.04133260651248089,0.045689845437460075,-0.4896171036065905
0.07035171390363824,0.126639882776159,0.22345445118576515
-0.22757489115285445,0.1947611499725251,-0.17848285677134365
-0.08700230114714058,0.09834435110149684,-0.23283860857567534
0.1599526035390719,0.011667377424020804,0.27978146609430066
-0.18996842106176856,0.058594,-0.2323871620604722
0.37611693490695275,0.03930928139672998,-0.2731157696676087
0.4226885305740819,0.035850281694268044,0.13730369346843196
-0.11807334977867324,0.06379606787862353,0.46796434173484985
-0.1531005814435178,0.0777022562255332,-0.1713950873238826
0.07937809563865003,0.5996395469208424,-0.20389880167719776
-0.2536145291169371,0.38267868038571073,-0.025505449589508712
-0.04903435514816682,0.48887832408711607,-0.46231658291920674
-0.21904775468311066,0.5466451552489808,-0.016720029602929717
-0.0947399523937231,0.004528289436709896,-0.23037772808159837
0.33498169711318826,0.058594,-0.11211183775187528
-0.41854344274681643,0.06422742258335962,0.2432260174826647
-0.2488818430912838,0.058594,0.2448391652237863
-0.18522989487246394,0.05396886262708362,-0.08244712535662509
0.08609751912481577,0.5294701690460749,0.22092726650613997
-0.06730887262431398,0.058594,0.3214370444528425
0.004146114103560208,0.5091900281079804,-0.35202524324329815
0.01856459902779701,0.4345154427307171,0.2070967444164616
-0.13074026184350307,0.03981892034460025,0.10559589060935554
-0.27872960042942035,0.058594,0.04209282989101366
0.1911370729510688,0.5623307436528732,0.07638007096436662
0.013183834168540548,0.48564613452750566,-0.48548734213972616
-0.3786648799026813,0.06227549508131798,-0.287312555108286
-0.3051012306247786,0.020194660380672042,-0.22348274389820272
0.23239629481287122,0.058594,0.23185591022410232
-0.11323544672615438,0.005455500348124036,-0.272228705524617
-0.08563530639795387,0.0016113789368455622,-0.02655117015494362
0.021374122568896356,0.058594,-0.2689601052801216
-0.1805398155897251,0.005042127923392864,-0.1975640260647824
-0.13264753153144465,0.2364814286154886,-0.26741176181166626
-0.10261274818317867,0.058594,0.12147192454285902
0.16827765458178445,0.10399358794336384,0.14502514880685516
-0.2611812255680972,0.058594,0.3509922529061736
0.2623293979343516,0.005416982373616123,-0.0924017063788933
0.044122855499120484,0.058594,0.28695529492210803
0.2692721533930157,0.18787678891508816,-0.06932866113758
0.20402470539747175,0.5316529810172608,0.09657091679253871
-0.2185871562481825,0.3701594247710227,-0.15755495687058146
0.07269856118461628,0.3321556424624416,-0.28375922280841837
-0.07506367568572214,0.5315789865703814,-0.24273770414879525
0.015317383556303908,0.5243235208183398,-0.24847477904231252
0.2689308967364256,0.058594,-0.30059121975022673
-0.16758082107259742,0.058594,0.1892889259702949
-0.27060714687440124,0.019015211122602193,0.2337060511288954
-0.1674387805653331,0.058594,-0.17400044394184574
-0.0163743637538566,0.5328875227182367,0.1980125719554694
-0.3957477729706884,0.027687637677453282,-0.09223946270869815
-0.37355023172553975,0.0623118820473002,0.295437781228299
0.07604668441867678,0.29612611922812326,0.32662533694283213
0.01501341360061037,0.0006717440340164279,-0.055672168423173324
0.03404497837553181,0.5151094047710064,-0.3349040282303881
-0.32054351243997825,0.058594,0.31792814984164397
-0.26158209841114155,0.058594,-0.049048374043183796
-0.06149415613218284,0.058594,0.15813255254842357
0.10408481067843099,0.6419935951912968,-0.14317804354847447
0.06335993178609291,0.004720141236117468,0.2131104273723538
0.2786590148472379,0.2637624962434324,0.030105262635642165
-0.19151476237860915,0.6085303696556829,-0.060554430895168536
-0.1466209363661721,0.03834849889147582,0.43081289735601425
-0.00776579181359271,0.19504676053587833,-0.35629155327173057
0.2437995640802547,0.16655706814955862,0.09111367194657716
-0.037422600069051855,0.0031673325854717892,-0.17668478124674358
0.18423952756990358,0.5710435675515101,0.08724552082602335
-0.019561807765573324,0.4234356223375267,-0.24482026867887913
-0.03824703429018794,0.058594,-0.12330519983592145
0.021550632833771986,0.83805477982162,-0.014017267567053113
-0.15763676945945299,0.058594,-0.1379169325424836
-0.1119653992954028,0.4524304932414087,-0.2078009173066812
-0.11327083903032076,0.5183430423990171,0.17609319612184354
0.021084693023604845,0.31302713504819696,0.2712841279776895
-0.22986336557203288,0.538370766889277,-0.11466832404047264
0.48028642706980335,0.060358257174544835,0.12934149290963165
-0.46606734723737764,0.06205747246054821,-0.08341970441635561
-0.2216362347100983,0.052157863569588965,-0.4447981799213545
0.25408374622731267,0.5290049403345837,-0.008202581624429259
-0.1357949094926869,0.058594,0.19805409933345652
-0.047581769168120076,0.47776211708707256,-0.453412660315956
-0.27362726925405456,0.045735736905047564,-0.4073700751843245
-0.2074266053932483,0.44313528147201825,-0.10161021101261906
0.016615224932887914,0.30355565827358316,-0.44773695937529717
-0.09427953747127728,0.6276672800575539,-0.17127280247401308
0.1945710427316879,0.058594,0.21818443606213436
-0.22548570314757096,0.3623453539592999,0.11529009991317826
-0.21532847351569548,0.058594,-0.1770132099737085
-0.03935793750683947,0.058594,-0.06304391848796168
0.14785253348217547,0.017403072526724222,0.030955227281913574
0.3680942559537054,0.024005810221631785,0.1133654933197289
-0.1895284238037576,0.5800739825906188,0.0727228529555799
0.002494551445402754,0.1450835926691044,0.2848003839127919
-0.18175544998211407,0.058594,-0.08272483740570694
0.134411076975786,0.008858810784678659,-0.05695579333721536
-0.2776607977514948,0.2974460615351425,-0.07361190773047602
0.1415092513695418,0.0593783773951116,0.4368800080184796
0.0709752455172899,0.058594,-0.01202516516970964
-0.0483762093030568,0.679535924121177,-0.06602826166103498
-0.11657165397783739,0.23470460612607025,-0.2753651921061722
0.3361223191274025,0.058594,-0.1847826868970846
-0.19247295868695974,0.5185694931153607,-0.11086870319992696
-0.09842838925155657,0.058594,-0.4118400280323936
0.16484517461754436,0.5182356267936474,-0.15478070866816188
0.1582070025928909,0.0032810666936006062,0.029818020237214832
-0.3243586244066029,0.058594,0.2915141339406682
0.379444658330456,0.058594,0.20853682520208455
-0.09643394878626228,0.05448211823940949,-0.1870711439016174
0.27449937511245004,0.058594,0.14914272158625252
0.19290907363999346,0.0040954124392248315,-0.0936161849913427
-0.26193561664488096,0.005658272317703447,0.11527608278700557
-0.17815609161556525,0.008948463235429985,-0.2776860542153731
0.002698763733198384,0.016810725896344414,0.3466488213406563
-0.08846812491433231,0.3740812445463783,-0.2607693250255718
