x,y,z
0.15392865296248615,0.25719318740831315,0.10970982905415852
-0.2990420132261288,0.6132689086517253,0.3066409443628859
-0.23473570536149496,0.6289597822720121,-0.23914021299770147
-0.19993191731090532,0.004834820779578028,0.35768954929504837
0.11890849921106306,0.03258792833573509,0.10505506085450779
0.05619819506559688,0.009988561116894171,-0.44174038989537767
-0.08081352547421264,0.10251435875376426,0.44695333091555667
0.14186882227991798,0.10790608913928114,0.20825931544380888
0.0446324045790521,0.5462484713040509,-0.3243255214659107
0.2284256224058175,0.686343300796476,0.3370287402312747
0.38256890669462046,0.2357087465628918,-0.20525627657513582
0.19943757360193154,0.0,-0.25367876907556547
0.2466666265855045,0.24101204394804362,-0.33432666353064844
-0.0841162607048996,0.896823587395329,0.1411220623706303
-0.4510814271308387,0.11537073232954666,0.20035448418185495
-0.018104175277198934,0.2750176394800913,0.3869786129285017
-0.17217447515551965,0.30870080823226104,-0.4211762530270791
0.36890399829838944,0.7258961080698023,0.16251296650700475
-0.4243069079287426,0.5691226081084326,0.003594272681891636
0.282764040419963,0.40143755163661154,0.03804218828332393
-0.20368239288112036,0.0,0.16551797034790042
-0.42953352592694605,0.5553662330879868,-0.14795478297307318
0.18755914919065964,0.8351754966641312,0.35495035756347326
0.07967396915241588,0.29148551610494067,-0.32571224671436666
0.2593156442064965,0.6331709994566973,-0.1237302572044631
-0.09181946394864059,0.5970698911883257,-0.24730893515018904
-0.2865182291299385,0.0,-0.1601628693955603
-0.07054593420504512,0.3839110164217263,-0.33610166978447054
-0.31991182549199637,0.05639237192329649,0.3363059425463861
0.11488055201331476,0.6217277358865437,0.46520377560391796
0.2422723014767643,0.4676277579030923,-0.07078152786929995
0.1254692007634178,0.10722479354278763,-0.19600472915560357
-0.24928480930475067,0.013465921073060319,-0.37404172888785986
0.17921479494564485,0.917835912624391,0.23117095029082727
-0.028345419985498787,0.5430359668865997,-0.2815377705153878
0.22578591977909904,0.46483678106956455,0.23587050579807003
-0.1833283103988472,0.18347427671446406,-0.44245071707200295
-0.45826858211855237,0.3582820091494433,0.251266442366671
0.19474555920000558,0.9135025618930528,0.19825431654866235
-0.39083155807514874,0.17560804329652954,-0.27446313732862987
0.3168774338376843,0.5151841083144143,-0.06694669848694704
-0.466106246254497,0.07757212539942247,-0.06606068225229156
0.3496098883532322,0.5313978921511263,0.05149322128601777
0.16261494331300796,0.9137156108147002,-0.0856704390466373
0.14054459963205918,0.6382251177956214,-0.29006645313838253
-0.3891361041248183,0.23114437092805604,-0.32157824679332314
0.30342755830576607,0.582413527922342,0.13783085643760024
-0.1557594799010001,0.3933685646167594,0.39472100968087087
0.06472257442352437,0.004994153164367913,-0.2975694176664233
-0.04819995807873655,0.0034081998673308016,0.4413092486377468
-0.01397732505703968,0.17540943843252443,-0.22274967662030723
0.10825135151538023,0.1889527722319776,-0.03592693216101664
-0.4661311185504016,0.19051886133235402,0.22813505451952812
-0.16968997674689806,0.41566861986549725,-0.3667508887209412
0.14273930332103046,0.21590243430499884,0.04297648814662276
-0.423370722317402,0.28126056373721187,-0.3078976085936009
-0.013719883584351195,0.9232767332190286,0.05624226669575692
0.36082068200354345,0.11416057014794412,-0.06279309713312534
-0.061118514395416414,0.8942877269881231,0.1864643198133536
0.11644816582059887,0.5098156791529151,-0.27097184573188965
0.08085491633189473,0.08466184167953582,0.02222781529228681
-0.45592318343000227,0.2907878301686584,-0.09586650380025913
-0.36972930345919086,0.07778039785855727,0.301757058495338
-0.3018932561800107,0.7259622809915923,0.05612506168502103
-0.4161617952485719,0.09923698784861658,0.07359427223036857
-0.35909878630725633,0.6621665356884431,0.10080505951102575
-0.43159204419726316,0.03819751148374239,-0.06252487689764193
-0.3073031781291871,0.6995748115304493,-0.08092617351237111
-0.03189826910202065,0.49183640660684436,-0.27913096036606877
-0.2642100636650663,0.5412967189124154,0.35999646133492336
-0.26160107303302227,0.0,-0.1073753473269004
0.005582826647084385,0.4057586613896612,-0.2735600389503681
0.4787479136329541,0.1361808770337372,-0.22485095889182505
0.04720919705327669,0.03068758166978463,0.42407499642394864
0.12831793884290438,0.020134141856632586,-0.11453006080462838
-0.24605773420488036,0.7488463159806639,-0.00755376418728438
0.07180790561864775,0.027090422977654613,0.1203426442074498
0.03125981322825779,0.08507026660903119,0.42701895885747304
-0.2902722625141824,0.06851447851914982,-0.3861708843136177
-0.167226313175789,1.543030963121984e-05,0.18369370094759746
0.20643673276386826,0.480059521167406,-0.10752181692227808
-0.40324001792944103,0.05701937629969005,0.22931305207932268
-0.04101137222579634,0.1876391766980271,-0.18855570725685636
0.2100522094706016,0.3451384367870071,0.14804713591765908
-0.24533352410804046,0.39812255247584594,-0.38257466490306624
0.1784741537751845,0.06653438407659022,0.1260695693639489
0.16342688486878548,0.9221635878651261,0.23996241108381888
0.26699061505648775,0.09107529274534543,-0.08534370896223711
0.33016923740263726,0.791514307255242,0.04020189496467155
-0.048746570550191874,0.5409955043142499,-0.2706059864823236
0.19632707443602376,0.8915201316491014,-0.19234112361020692
0.12711688159867443,0.22954536518874818,-0.009439510184400448
0.023799773578866274,0.04849043980039722,-0.02469181007666932
-0.15931184170145987,0.4211670105952996,0.39777513460435304
-0.29885279329210135,0.6812115189173864,-0.1461071608642298
0.1615296814912724,0.9319541423589286,0.2783802493572285
0.34916469259942956,0.05106742728305373,-0.39677563801285637
0.2141289551539691,0.7533154167933738,0.35309626684271966
-0.17862932794360115,0.3616938514571332,-0.3944758878238726
0.12617664181108787,0.001953,0.00016200649801108302
-0.4164414199661105,0.511563947395956,0.2265779435903763
-0.08825087659513435,0.004235067914916015,0.4388120312978883
-0.40646280631140963,0.5879752958685812,0.11479606955246754
0.2634927620440755,0.013197530930680781,-0.3983541430864159
-0.3769528994576192,0.2746840644043897,0.37061536776131143
-0.10779680701956443,0.0,-0.35217930760071675
-0.03729871624424887,0.17045404588402718,-0.4663265029315465
0.22780228236445846,0.8855777156229236,-0.15359768883172753
-0.2189347546887473,0.8094816650218379,0.07241405968171098
0.4500227356201032,0.10218043029160936,-0.1010428555016724
0.06658932132363325,0.001953,-0.07376632432315733
0.13174090351083975,0.6086299331652625,-0.2959004489509758
-0.01675701193540096,0.9200234874055195,0.13237591052144507
-0.3629309319681143,0.5020942350553531,0.301641136069539
0.07881244851834594,0.878450227729523,0.27730116349259437
-0.3917519743444646,0.63047433355536,0.05295726571186573
-0.002639603976321868,0.346700081315761,0.392335758269122
0.33451529439828226,0.7134612941725704,0.2473665829023624
0.12080433702158239,0.11538975892153916,-0.20053647779148143
0.21695056775129232,0.9133701305112564,0.07555978920774026
-0.11226978676781126,0.06453221204546637,-0.21935635493016759
-0.034619427541505085,0.5800913793276475,-0.28887613316996835
0.2961854526539073,0.0689261195899481,-0.08372725591148225
-0.4543777018178267,0.3919259666230562,-0.24361786958363274
0.280896746102076,0.43661060649455974,0.003480870106766466
-0.4455490293122119,0.0943719125732902,-0.19287377759856705
0.2837926725869555,0.8179570928164754,-0.08918250823707011
0.22968812746130574,0.07024912888103135,-0.12159639603546504
-0.36294123407512985,0.28599204984466603,0.38115218122204303
0.15807598540756046,0.010938371541780205,-0.42681215011419943
0.23833559305110175,0.1534152866931209,-0.4355975189740315
-0.47356607854137006,0.3367545015988971,-0.11323492759963338
-0.45479728569834454,0.4836840376643752,-0.10599642034008531
-0.03499042525058335,0.8293194462064217,-0.1444688554606587
-0.07785773611698514,0.9014770050231576,0.04074701070752816
0.11262233171089636,0.29872449022748215,-0.14275924924426237
-0.3866109238045399,0.559147141607616,-0.24754664323977799
0.0792421145429349,0.11732882260609034,-0.2279708750595338
-0.3971693251445896,0.019291009690583526,-0.054350342865654065
0.09218204956018676,0.6942399223037169,-0.3038329773571192
-0.06926186037223502,0.8864274503512793,0.20217559719279837
-0.2975539511874805,0.03280929022187021,-0.35674483665431256
-0.007526993636865341,0.9217485768548507,0.13437478905029146
0.24455302232572523,0.5837720445964386,-0.1866258682441446
0.28186627347382887,0.3967708213281714,0.10735579619586369
0.2800653097478279,0.7639774799271002,0.2947751583061624
0.20160912663280864,0.8654930621506495,0.30223229115022526
0.23326794911206683,0.010949246554558874,-0.40473464869956943
0.17986901465051386,0.021217113598926276,0.13865572255649017
0.26785887531372715,0.5987948651818146,0.3787843996621304
0.056449512501372236,0.5772939588530825,0.47969272429975635
-0.19530675809280834,0.23754564912173376,0.4243809933176882
-0.15992807910247567,0.8488470362388919,0.1442855133493541
-0.39059303352195046,0.3316180155621081,0.32770455016205874
0.30503600276968135,0.046588218977305945,-0.09065813818205584
-0.10310721652605943,0.5441567106142444,0.4002088105405431
0.1744649661713114,0.9397892562359206,0.323781442168655
0.17894638127738233,0.37370213349540893,-0.09175249723804202
-0.4368564610819226,0.23024547814688578,0.29419109983538305
0.10938440819922657,0.16809598895021244,0.15485722431853952
-0.09258290087936025,0.8032213687019284,-0.14778671323394707
0.35583294634653234,0.7504345183439517,-0.027588161766542565
