x,y,z
0.07172464310090071,0.7415652004215804,0.011890149089438803
-0.13980422150116725,0.515308983938531,0.1113956273131054
0.15016600131238597,0.41879188861779065,-0.10154837184659034
0.12560023600226874,0.47381828826073413,-0.11099399247563545
-0.08892227890567825,0.744106895733685,-0.11804790095084647
-0.24550798085240536,0.5343043932229867,0.07235779317064783
0.021868240742148812,0.666987615736595,0.04227164684160715
0.2174035807589192,0.3405720520982871,-0.06611542996858648
-0.125572400374434,0.5423526109084468,-0.10908320047311604
0.029263657048190242,0.01936516626845783,-0.037750244229188594
0.01728585778759567,0.3961865315501092,0.047107950903301346
-0.03633791261701799,0.25347540854739736,-0.001924954752969648
-0.16630984368081234,0.42414892150038896,-0.11384953230799112
-0.12474963632787897,0.6400555776000533,-0.19874744793545687
0.1193176044312014,0.2465604593827907,0.014282370356297501
-0.15449634826247377,0.6979000409198766,0.04309011839611611
0.15028084923060725,0.4709240787539477,-0.06434578109888597
0.02063146329437307,0.21357992749505028,0.05612804948265345
0.21206998066861113,0.28419888811466054,-0.11058883271336718
0.09203879867716501,0.8583057427137298,0.02544183027002611
0.013389666484436472,0.08859433699381106,0.016843503106267477
-0.14356221390104892,0.5099559972403039,0.14550081647250146
-0.08536389235911944,0.33071445857525816,-0.16607587602746907
-0.08433379016504589,0.2202925834920154,0.13533071409089356
-0.06788222807836775,0.2314415080501809,-0.10746030274113882
-0.0994437571195789,0.5629434804243529,-0.11828349343980674
0.026651801159969464,0.11248667174369127,0.01750046438594767
0.03553844952208078,0.6618110797890429,-0.13394910607421207
-0.10302034454121967,0.2619382034781243,0.20344538508839882
0.03315030074223054,0.1898055638011098,0.023719322318491613
-0.09816226376508672,0.47242867842739616,0.2525169639330444
-0.2137421039743897,0.3915981775394848,-0.012249776673565957
0.06267519199798999,0.2624753040282642,0.027290634785022333
0.04195237890299443,0.7267100455727229,-0.11316061729924956
-0.054560309628627165,0.6172952707255842,0.2000562488807931
-0.04851913616477118,0.33782281643250933,-0.19253343136966392
0.2054686990472181,0.37436634278542147,-0.022727491886616866
0.07683026637669955,0.5331885257741465,-0.12203587308354891
0.04725527223504969,0.34994781202732494,0.19523424613509174
0.017391308673611366,0.5509274301352075,0.2912269835422163
0.086103319798079,0.6299145486526465,0.014986233948219385
0.20663900261148932,0.3699759721542066,-0.032806780238527705
-0.2054860907041779,0.559640279508992,-0.16994765349223595
-0.13103323522124805,0.377645484221609,-0.051132036513874254
-0.04809752493147794,0.5315093282945479,-0.030758394631189796
0.017122136688544703,0.3344733485819276,0.1982491693519615
0.004413647200637746,0.6654377943178011,0.15622311922584547
-0.13782041440784182,0.40201469062463535,-0.1751700676064446
0.016039520677051514,0.7697567621716934,-0.06899236971836682
0.0340175282046869,0.8179749803029114,-0.030540827845315276
0.09216964385146216,0.9808272622215993,-0.04007791298083567
0.034100903913217205,0.04241116818306866,-0.032571219329953986
-0.12049376003825576,0.6375354434472144,-0.20301189474039272
0.05821966491986649,0.8639599740498277,-0.07883555880109919
0.010436742501178022,0.25560389319367255,-0.24352801377221006
-0.14057860754468277,0.22409875486007616,0.03252340927632613
0.19580574025527084,0.275412661944074,0.14329771007152048
-0.19163869900195635,0.23889676892384545,0.011095105873231502
-0.03729951182159849,0.8406483499099395,0.06048829596097853
-0.20507795155524045,0.41297234830147256,-0.025633795404400167
-0.21690463744570043,0.5663836967495061,-0.1301860532590179
-0.19281989126295485,0.4399336647791467,-0.035455535247800665
-0.26744787236713014,0.45369962568963396,-0.02322649963770416
-0.006752976586386395,0.5827633357823644,-0.04289073590927932
0.10552908273182016,0.23960049095556535,0.10165970739406816
0.027669641173396944,0.34886844907459785,0.033683036763720114
0.09768748135727198,0.5906197715302768,0.03198231708850831
-0.2124597753967958,0.5136906347028576,-0.15968094424687468
